5662,11.526,818.57294,PE 42:6|PE 20:0_22:6,[M-H]-,ion correlated with 5663,0.161,TRUE,10.81,818.5705,C47H82NO8P,PE,WIFLVHIKWGINAQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCC,410,TRUE,TRUE,TRUE,,TRUE,FALSE,null,null,100,93.7,67.4,82.1,100,66.67,190628_TT1_Hclass_Aging_026_2_9w_SPF_M_Kidney_2_Neg,818.57294:1174 819.57629:1080 820.57965:687,,,,229.19328:10 311.29391:60 327.23657:48 490.32156:10 508.34097:36 744.5882:24 755.35748:10 818.56244:48,2.419226415,2.570823567,2.835827041,3.282740914,1.026209979,2.495770491,1.852201554,2.192952857,2.58362727,2.983424902,2.514374067,2.19543328,3.057477637,2.816497789,2.166579177,2.72837033,3.09246627,2.515181826,3.667001178,2.079184794,3.191319268,2.628476441,2.50853902,2.375763207,2.374138199,3.487310875,2.807339614,2.146312431,2.240586199,2.424000355,2.514275346,1.694271918,2.04829666,2.021970325,2.485703645,2.032282623,2.768805977,2.504807134,1.833396868,2.20749841,2.339223827,2.291566491,2.132406443,2.334651663,2.943269151,2.429384637,3.761104248,2.137328624,0.001171616,2.856004316,3.227862645,2.153574922,2.436488784,4.849724138,6.01034188,13.02240741
5633,10.285,816.55322,PE 42:7|PE 20:1_22:6,[M-H]-,,0.339,TRUE,10.23,816.55487,C47H80NO8P,PE,XRZUHOFZIRSWMJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,70.9,87.3,100,71.38,190628_TT1_Hclass_Aging_024_10_24M_SPF_M_Kidney_3_Neg,816.55573:1293 817.55908:1020 818.56244:926,,,,78.95914:12 196.03529:24 264.11069:10 283.23895:12 283.25311:12 309.27808:60 327.2355:114 506.33182:24 742.58002:48 816.52881:12 816.56891:83,2.088323052,4.821095567,2.228149818,4.033081694,1.057260205,2.073409331,2.168003172,2.12125717,3.443040303,4.925593768,4.304535981,2.270812964,2.140825734,4.225965947,1.896547887,4.409316757,3.576321536,3.73028656,4.651147641,3.240287991,4.234096835,2.192020753,2.052620441,3.428417217,2.322761632,4.512116882,3.707402697,3.863362375,2.136323403,3.348619048,2.075274888,3.796424113,3.885696767,2.511264802,3.832126453,4.404825654,4.318151223,2.601013718,2.228560088,2.196910887,1.798154322,2.09944526,1.886965786,1.777903375,2.249287629,2.832936903,4.57240439,2.171988007,0.004100657,3.468190527,3.609785324,3.183432178,3.415901079,3.233149425,4.808273504,5.208962963
5608,9.599,814.5351,PE 42:8|PE 20:2_22:6,[M-H]-,,0.464,TRUE,9.45,814.53918,C47H78NO8P,PE,SGQIECCWAOPTNL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCC=CCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.8,63.1,87.9,100,51.45,190628_TT1_Hclass_Aging_016_6_12M_SPF_M_Kidney_3_Neg,814.54535:798 815.5487:665 816.55206:2554,,,,196.03232:10 242.21748:12 283.24261:12 307.24911:12 307.26633:60 327.2294:36 337.30087:10 419.25732:12 694.51459:10 740.51569:12 746.51239:10 814.54041:48,1.678729255,2.48748016,1.836687337,1.972994284,1.28703188,1.71930856,1.947443312,1.42767933,2.360018236,3.078496105,2.32653154,1.846802244,1.953552765,2.497050854,1.858574737,2.246893213,3.256556317,2.927297768,2.962183414,2.399838293,3.156326732,1.901699782,2.011173297,1.927656084,2.18756014,2.052582466,2.357308073,2.006476924,1.606498177,2.261567342,1.875729226,2.865620405,2.094520562,1.711413557,2.453645959,2.697337058,2.375909814,1.721410664,1.562599738,2.159854559,1.551065914,1.659649671,1.616755888,2.147018262,2.692254558,2.760297495,2.425579399,1.787846511,0.011716164,2.570663285,3.326423336,2.479479117,2.781691478,3.233149425,4.808273504,0
6090,13.167,850.6311,PE 44:4|PE 24:0_20:4,[M-H]-,adduct linked to 6850_[M+C2H3N+Na-2H]-,0.929,TRUE,12.93,850.63312,C49H90NO8P,PE,XDYQJJJMHMWXMC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.3,90.9,94,100,181.58,190628_TT1_Hclass_Aging_003_27_9w_SPF_F_Kidney_3_Neg,850.62701:4685 851.63036:6367 852.63372:2472,,,,196.04408:12 227.2029:10 259.23767:24 285.22067:24 303.23276:543 367.32755:12 367.35446:413 482.25995:12 546.39197:24 564.3974:60 800.63342:12 847.82294:12 850.64496:352,12.02954786,9.860166199,10.66280071,14.27657324,5.363926592,10.01721216,8.120613038,5.769944191,8.470202437,14.98503251,9.374021048,8.732265204,7.348985577,6.905906268,7.799263114,10.01247151,14.93640171,9.652859982,12.61526357,10.01451507,12.47483902,6.75142392,5.666416621,6.294711889,6.324725794,11.86101561,13.27950215,8.529965917,7.775025614,12.55732143,5.549586587,8.300537937,6.107333059,6.016758106,8.956424246,9.304575538,12.10194313,4.33273223,5.793052686,12.12535997,4.454805591,11.49023845,10.68680145,8.277401352,12.88541578,10.73449026,14.28720353,9.950131228,0.03866334,7.6134175,11.4371469,6.387722225,5.655704606,105.0773563,88.95305983,111.9927037
4018,10.637,674.50824,PE O-32:1|PE O-16:1_16:0,[M-H]-,,0.786,TRUE,10.23,674.513,C37H74NO7P,EtherPE_O,FDULCEKAOVWBTQ-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,310,TRUE,TRUE,TRUE,,TRUE,FALSE,null,null,100,98.2,88.2,91.1,100,64.74,190628_TT1_Hclass_Aging_006_39_9w_GF_F_Kidney_3_Neg,674.51349:1124 675.51684:1287 676.5202:767,,,,239.24084:10 255.23109:155 436.28989:24 674.50775:36,2.384925456,6.850186986,2.073385581,5.724698185,2.190593465,2.397646181,2.736947357,1.292080965,4.652684354,5.360204983,5.356906765,1.943382464,2.25516081,5.428159376,1.843807401,5.225856897,6.799218356,4.822181373,5.761966421,4.408141787,5.563813197,2.62068259,1.851305744,3.881827382,1.51966477,5.367607113,4.457455266,4.130025435,1.921414376,4.001474813,1.345824634,3.995135017,2.952551744,1.382983018,4.808652885,3.804730024,5.845257063,2.235085104,1.787261061,1.821053844,1.231834906,2.046206847,2.024322484,2.525361022,2.987565844,6.359983702,4.693059283,2.137328624,0.001171616,3.763907595,4.800727013,2.768882042,3.532306639,8.082873563,6.01034188,10.41792593
4022,11.099,674.52087,PE O-32:1|PE O-16:1_16:0,[M-H]-,ion correlated with 3894; similar chromatogram in higher mz_4315; similar chromatogram in higher mz_8036,0.768,TRUE,10.23,674.513,C37H74NO7P,EtherPE_O,FDULCEKAOVWBTQ-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,410,TRUE,TRUE,TRUE,,TRUE,FALSE,null,null,100,90.8,93.8,48.7,100,143.91,190628_TT1_Hclass_Aging_021_5_12M_SPF_M_Kidney_2_Neg,674.51575:2374 675.5191:7105 676.52246:3270,,,,255.22559:12 255.23456:48 436.28534:12,8.688230977,7.379097071,5.762691868,5.577309818,2.973059168,5.91305624,3.987622019,15.86033282,10.19441667,9.144944312,16.07977295,2.471040248,8.007397912,7.608201821,2.704532137,5.96918999,4.691292368,5.162070809,6.811073047,6.686469281,8.307228006,10.41453416,5.579574987,8.49547468,6.338245943,3.576424441,6.504027275,5.362529088,4.91737389,3.757825293,6.882108177,7.35927576,3.024776591,2.759263372,5.040454614,6.502067082,7.405722011,5.320567691,3.939596771,3.851211254,2.65304414,9.60374684,5.615862374,5.321406294,4.016233491,7.61906677,3.087101053,5.317327022,2.528348114,7.369580619,8.069656612,6.867453201,5.675774531,6.466298851,4.808273504,15.62688889
4288,12.022,702.53668,PE O-34:1|PE O-18:1_16:0,[M-H]-,ion correlated with 4289,0.536,TRUE,11.17,702.54431,C39H78NO7P,EtherPE_O,HEASGCOZOMIKFU-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,91.2,84.4,92.7,100,92.26,190628_TT1_Hclass_Aging_027_15_9w_GF_M_Kidney_3_Neg,702.54834:1163 703.55169:1705 704.55505:1093,,,,255.2336:103 259.21539:10 388.34836:10 464.32367:12 702.50574:12 702.55035:36,2.885315907,3.538889299,2.849482709,4.73317644,2.379999845,3.191173209,3.493868696,1.924873332,2.747966439,3.739467328,3.858692875,2.805537593,2.663218754,3.904080485,2.480912475,3.877157838,3.647847967,2.540673534,5.08638073,3.314544591,3.527247611,3.261726881,2.630906777,3.179174202,2.820303122,4.339830655,4.153862559,3.603203293,2.35974368,3.136206645,2.283689247,3.364140743,3.036332566,2.068888974,3.531277401,3.022131084,4.78147217,2.539166628,2.106199903,2.382192528,2.137224545,2.78228578,2.519707296,1.790207204,2.500302222,3.022606468,4.048179683,2.319290385,0.001171616,2.804124129,2.899327007,2.13010982,2.259873452,3.233149425,2.404136752,0
4271,10.085,700.52997,PE O-34:2|PE O-16:0_18:2,[M-H]-,similar chromatogram in higher mz_6620; similar chromatogram in higher mz_7108,0.732,TRUE,10.08,700.52869,C39H76NO7P,EtherPE_O,JHPMSVBZQKOREU-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,83.2,93.9,100,131.41,190628_TT1_Hclass_Aging_015_31_18M_SPF_F_Kidney_1_Neg,700.5293:783 701.53265:477 702.53601:161,,,,249.06882:10 255.23071:24 279.23172:82 438.3024:24 700.526:48,3.61572455,7.080984114,3.416192928,6.843509884,3.977533988,3.850312595,4.53902167,7.28802243,5.248077082,8.366265886,5.033274459,2.376815644,2.943142561,6.693754486,1.651832031,4.975263544,5.67583265,5.332015527,6.067279185,6.521079581,6.12369377,2.538847148,2.812484739,7.6814576,3.896506998,4.18536714,6.561174137,7.180390677,3.704520962,5.685155473,2.724906878,6.717823018,5.535312271,2.513499023,5.240198657,4.491437394,7.650355471,2.908531192,3.566498502,3.268897525,1.538440959,2.057780415,3.918043517,3.257438882,4.109748731,5.564985739,5.858003077,5.184466053,0.002343233,6.17114829,10.26673869,6.408580094,8.573871568,4.849724138,8.414478632,15.62688889
4422,11.384,714.53632,PE O-35:2|PE O-17:1_18:1,[M-H]-,,0.232,TRUE,10.81,714.54431,C40H78NO7P,EtherPE_O,FDQGSTMMGFGRFB-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,95.6,85.9,92.7,100,114.6,190628_TT1_Hclass_Aging_QC_Neg_01,714.54254:752 715.54589:506 716.54925:321,,,,221.06471:10 279.23599:12 281.2424:24 281.24948:95 450.31317:24 714.54944:36,1.117807701,1.596346803,1.263149284,2.230923927,1.0976255,1.378006613,1.3208528,0.787093954,1.632615355,4.481928153,1.39184523,1.227275471,1.023101801,4.794142557,1.23201776,1.683762082,1.396869118,1.189613026,1.887092723,2.339082893,1.434693969,0.989819149,0.974994709,4.796602277,1.100540145,1.865443977,2.557322092,3.957670043,1.053267017,1.589969305,0.84252613,1.537394889,1.67561645,0.933904526,1.800162362,1.794100337,1.675368543,0.905372675,0.900651197,1.122277369,1.076728315,1.097174259,1.128126323,0.73207786,1.136948451,1.045200367,2.030330612,0.961797881,0.008787123,1.950695046,2.036920957,1.572161837,1.930726697,3.233149425,2.404136752,0
4626,12.205,730.57141,PE O-36:1|PE O-18:0_18:1,[M-H]-,,0.143,TRUE,12.13,730.57562,C41H82NO7P,EtherPE_O,CEVVUBCHWNKKNN-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.8,61.6,89.1,100,314.94,190628_TT1_Hclass_Aging_028_9_18M_SPF_M_Kidney_4_Neg,730.56512:1372 731.56847:429 732.57183:269,,,,242.21838:10 281.23959:24 281.24429:98 282.25491:36 283.2626:36 286.74789:10 466.33203:12 730.56183:24,3.135511133,4.087032479,3.124872012,5.647654266,2.789862833,3.978300825,3.466298713,3.553612306,3.63970849,5.292296981,3.55090271,3.38973014,2.990453627,3.738260702,2.913384463,3.339367608,3.740411583,2.855071262,5.170828942,3.51706259,3.485256568,2.835013508,3.266429644,3.460235474,2.620204914,4.755693962,5.050353963,4.461728265,3.534295989,4.304474858,2.458845995,3.681380958,4.001256522,3.311116046,3.849388284,3.838756065,4.681394845,2.296932193,2.930626722,3.118025332,2.945221672,3.14569582,2.913763397,2.294664217,2.53967706,2.655373906,4.655614661,2.862287387,0.003514849,4.233423291,4.513258329,3.824811635,3.299495519,3.233149425,2.404136752,5.208962963
4599,11.238,728.5575,PE O-36:2|PE O-18:0_18:2,[M-H]-,ion correlated with 4597,0.179,TRUE,11.09,728.56,C41H80NO7P,EtherPE_O,WQEICMLVSDZVOZ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.7,76.8,90,100,268.98,190628_TT1_Hclass_Aging_008_43_18M_GF_F_Kidney_1_Neg,728.5575:4246 729.56085:2858 730.56421:858,,,,198.88823:10 279.2326:509 281.24609:24 307.26694:24 448.30334:12 448.32117:48 466.32513:60 728.5553:108,4.493425542,4.994193413,3.905521029,6.217109322,2.971506656,4.279073166,4.571604377,6.617823618,4.407522642,7.433662654,4.193640995,3.542845122,3.475392053,5.27697075,2.506227909,4.085516356,4.325245341,4.660733891,5.544349876,5.437608285,4.188606539,2.624579515,2.865773923,5.721983259,3.604471776,4.105164931,6.400448587,6.360889567,4.896095768,5.191609009,3.170558857,4.647046229,5.344638675,3.110036124,4.177363071,3.875875382,6.371589658,3.210894741,3.841307442,3.882973821,2.17509941,2.893392034,3.996854737,3.029818035,4.941542187,4.967728387,5.396186073,5.002504292,0.02577556,5.34884732,7.088156393,4.83902549,5.14191455,3.233149425,2.404136752,0
4536,9.966,724.52887,PE O-36:4|PE O-16:0_20:4,[M-H]-,,0.25,TRUE,10.1,724.52869,C41H76NO7P,EtherPE_O,KYVSHEBKXHVDDI-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,TRUE,FALSE,null,null,100,99.9,63,94,100,1333.27,190628_TT1_Hclass_Aging_008_43_18M_GF_F_Kidney_1_Neg,724.52887:46143 725.53222:28801 726.53558:8499,,,,140.00562:12 140.01225:48 196.04219:36 205.19365:24 259.22882:12 259.24689:142 265.24689:24 279.23465:1168 281.24576:229 303.23056:1850 304.2334:60 305.24524:36 377.23868:12 420.27283:12 420.28723:177 438.29758:403 444.28247:60 444.29428:48 460.2829:36 462.29947:114 724.53699:905,43.44115488,82.85937454,48.29554559,77.82775754,36.14712094,57.56697285,74.82743896,71.91856694,71.70306547,100.177885,68.19588997,45.68244378,49.90134681,64.39172349,55.62644571,61.27148272,92.13866509,69.26521844,81.80758075,64.50535812,67.57758519,39.32582655,39.11426144,83.10398484,58.07715289,66.52327687,79.13768936,79.18917272,50.54192211,61.15602958,40.72948686,90.23915351,72.58019321,47.05717015,73.74500745,68.85324033,78.54216688,42.37728228,40.71184117,53.95666077,48.21470359,44.89850023,49.7839219,53.50935485,80.11795192,66.75561574,79.5032534,52.7602459,0.002343233,67.4131155,104.9260694,64.4012762,87.88218357,58.19668966,96.16547009,70.321
4658,9.544,734.50897,PE O-37:6|PE O-17:2_20:4,[M-H]-,,0.036,TRUE,9.61,734.513,C42H74NO7P,EtherPE_O,JRXVMTSOQFNTJS-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,91.8,91.8,100,64.02,190628_TT1_Hclass_Aging_024_10_24M_SPF_M_Kidney_3_Neg,734.51245:932 735.5158:698 736.51916:278,,,,303.23212:140 448.28354:24 734.51898:36,0.522585189,0.817406496,0.664575839,0.700094746,0.565114119,0.586612722,0.739376804,0.403677889,0.635804,2.222855276,0.484316877,0.789131061,0.331177462,2.421456541,0.518966385,0.90100981,0.875146917,0.87096668,0.90294626,1.140851397,0.871314142,0.469579557,0.562496948,2.471217978,0.703047758,0.496065516,0.689334027,1.632498243,0.487268983,0.571639259,0.578682421,0.801815928,0.912922066,0.527276239,0.759520558,0.779505663,0.685715001,0.41918583,0.501476167,0.505554192,0.501391075,0.537013562,0.616979266,0.716698073,1.008980227,0.758678259,0.811300142,0.517002464,0.003514849,0.902715261,1.16219482,0.990748753,1.156027627,3.233149425,2.404136752,0
4892,12.667,754.57593,PE O-38:3|PE O-20:1_18:2,[M-H]-,,0.268,TRUE,12.2,754.57562,C43H82NO7P,EtherPE_O,RNRKBPIUFPHDJL-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,97.2,74.1,93.1,100,46.67,190628_TT1_Hclass_Aging_026_2_9w_SPF_M_Kidney_2_Neg,754.5741:729 755.57745:542 756.58081:357,,,,78.96051:12 279.22925:89 284.26105:10 307.26334:36 492.34036:12 754.5744:36,1.545560829,1.618785413,1.392878129,2.194076835,0.984292174,1.491062883,1.381005489,0.913340707,1.605674508,3.322964913,1.71095121,1.394524144,1.214317359,1.709406883,1.314292919,1.382486927,2.423483771,2.251767514,2.354805894,2.025179994,1.763623806,1.182716975,1.247361653,1.723488933,1.287118203,2.165459649,2.289446174,2.273139983,1.21498074,1.730536336,0.975556572,1.652438044,1.580279652,0.927201862,1.464789648,2.353983373,2.590890734,0.967219764,1.09522395,1.810466322,0.910800333,1.405031172,1.229455035,1.562586357,2.495380367,2.869256607,2.816667672,1.663650388,0.013473588,1.444863219,2.583111455,1.201934672,1.669817684,3.233149425,4.808273504,5.208962963
4862,11.035,752.56354,PE O-38:4|PE O-16:0_22:4,[M-H]-,,0.036,TRUE,10.98,752.56,C43H80NO7P,EtherPE_O,NXDMYSFXEOZPQK-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,78.3,92.1,100,4200.99,190628_TT1_Hclass_Aging_035_16_12M_GF_M_Kidney_1_Neg,752.56494:14598 753.56829:4843 754.57165:1074,,,,196.03242:12 245.22153:10 303.23309:72 304.23102:36 305.23798:48 331.26099:552 437.2934:24 438.2977:48 448.32968:12 752.51544:12 752.56165:233,42.26483378,38.64569691,41.97297134,53.89389649,35.09296576,47.65641755,52.95943009,39.47782723,42.30790683,51.68251696,40.48798565,40.48831247,37.43488093,34.56854776,34.50915499,34.95354931,39.68033931,37.47705894,47.28450234,35.8119329,40.66482589,32.81406356,37.7544004,32.87356276,39.16246416,47.46782605,41.24217625,35.03692444,41.16252614,28.44451963,39.8891779,36.72316952,37.95271258,36.88252611,35.99831529,34.39414076,47.67387213,36.5808356,33.98403691,42.92975624,36.04244329,37.18355971,36.76430833,31.96842521,40.97444094,28.06706006,55.89649953,39.69654676,0.002343233,45.76870132,57.35821573,40.37040446,51.91687962,25.8651954,31.25377778,18.23137037
4861,11.151,752.56091,PE O-38:4|PE O-18:0_20:4,[M-H]-,,0.089,TRUE,11.26,752.56,C43H80NO7P,EtherPE_O,RXEVLILBESBJQS-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,81.4,93,100,3035.72,190628_TT1_Hclass_Aging_008_43_18M_GF_F_Kidney_1_Neg,752.56091:36408 753.56426:20759 754.56762:6379,,,,140.00414:12 196.03654:12 196.03851:24 205.19592:60 259.23819:194 281.24847:24 303.2334:2733 304.24115:99 305.23584:60 307.27438:36 309.27774:24 405.2814:60 448.31232:161 465.31653:48 466.33127:394 752.55475:960,26.96660636,48.08594056,25.2538819,45.38221826,21.89506707,33.6225081,52.97446826,56.74557755,35.04734844,63.14086055,25.85211068,47.32901874,21.80843011,22.8563063,44.2703642,27.8552814,57.11175122,47.44006803,30.22596365,45.85007507,37.97040063,20.78815059,24.0275012,30.23264741,39.13812789,31.32044793,43.24945979,40.11653052,33.82370201,37.56263437,32.08472533,38.83926634,29.86064073,32.7380455,28.73601645,28.85717593,47.67387213,17.94768184,27.12785475,47.29181545,21.68967289,23.96423018,46.24642399,53.34940507,67.38019178,40.48436326,63.86804349,49.70155535,0.004686465,33.71174577,72.23677344,35.32540752,44.80008454,14.54917241,13.22275214,31.25377778
4859,12.036,752.55548,PE O-38:4|PE O-18:1_20:3,[M-H]-,,0.107,TRUE,11.21,752.56,C43H80NO7P,EtherPE_O,ADYILQKXUHGAJF-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCC=CCC=CCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,92.1,92.4,92.4,100,73.56,190628_TT1_Hclass_Aging_023_35_24M_SPF_F_Kidney_3_Neg,752.55475:869 753.5581:639 754.56146:454,,,,305.25452:78 464.29538:12 464.31351:24 752.55994:36,1.339755079,1.529030974,2.032418578,1.882551422,0.742100408,1.610518565,1.674249849,1.385597079,1.427864915,2.096093672,2.211110228,1.839735399,1.021130507,1.243648375,2.185565752,1.2445198,1.927006193,1.266088149,2.9167113,1.424376596,1.67964172,1.488625649,1.715122272,0.989017496,1.097836115,2.634791096,1.732264266,1.681278071,1.621392862,2.092886905,1.16179919,1.185293112,2.498979705,2.044312539,1.575758561,1.42600044,1.445561354,1.080606095,1.440239553,1.596068994,1.07131762,1.499934431,1.549203413,0.904331474,1.579915381,1.069413503,2.19259064,1.241961227,0.001757425,1.831370615,1.519477326,1.374012087,1.561440094,0,2.404136752,0
4809,9.871,748.52472,PE O-38:6|PE O-18:2_20:4,[M-H]-,,0.018,TRUE,9.99,748.52869,C43H76NO7P,EtherPE_O,UIOPUEZHKHUYIV-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.8,72.2,92.4,100,4132.44,190628_TT1_Hclass_Aging_045_30_12M_SPF_F_Kidney_3_Neg,748.52472:61227 749.52807:35417 750.53143:10405,,,,140.01013:48 155.09953:12 196.0396:63 205.11662:12 205.19299:121 230.19704:12 233.09776:10 257.18484:10 259.24158:382 265.2095:12 265.25293:66 279.2244:10 283.23959:88 284.24197:48 285.25085:60 303.23209:3492 304.22513:24 327.21347:24 327.22614:148 328.23227:166 329.24503:217 401.24945:24 418.26572:24 419.27954:36 436.26541:12 437.28906:77 438.29333:114 444.28705:204 447.19675:10 462.29507:393 748.526:1178,72.76040345,142.4947881,106.3139268,110.0689629,74.44602256,91.48172074,142.3814153,215.9879325,119.3533423,212.9006417,64.70156633,101.7719951,81.13059292,93.34434535,102.5148476,92.35068985,191.6740046,220.8813986,110.9844378,112.0329573,115.5943429,41.43796032,48.37276383,80.20587191,107.6041634,77.00897311,85.31669386,75.34857427,52.75910238,83.1094761,70.20238119,137.4312501,105.6938411,89.1431978,81.06895569,255.7644694,97.0453522,37.94662549,53.75824514,90.3433282,51.54408461,63.21482916,63.49482246,157.6920318,301.3504019,152.7122483,114.7053585,109.5236506,0.001757425,319.9399276,248.5659571,141.0539429,221.2267592,54.96354023,62.50755556,164.0823333
4926,9.425,758.50623,PE O-39:8|PE O-17:2_22:6,[M-H]-,,0.179,TRUE,9.54,758.513,C44H74NO7P,EtherPE_O,CXHNIAHBLZRENR-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,82.9,92.6,100,66.13,190628_TT1_Hclass_Aging_QC_Neg_02,758.51599:509 759.51934:350 760.5227:315,,,,265.2583:10 303.23544:12 327.23221:48 448.285:24 758.49847:36,0.500390451,2.522740832,0.671403673,1.658119135,0.310502263,0.552482527,0.739376804,0.4130295,1.349736457,5.591092191,1.072739251,0.633660464,0.480995837,5.969512198,0.447239324,2.077953874,1.922798755,1.707944416,1.35441939,2.362709993,1.756625299,0.415022596,0.361182251,5.014027035,0.635447012,1.134712738,1.728692587,4.146285377,0.606426464,1.218247601,0.503298504,1.328225516,1.427162976,0.348538531,1.154076692,1.156885389,1.723553922,0.340158993,0.501476167,0.579666849,0.331855963,0.398130744,0.508895307,0.569052118,0.984370954,1.424539497,1.80566288,0.623868896,0.002929041,1.579751706,2.090307998,1.673843946,1.693901593,3.233149425,3.606205128,10.41792593
5211,12.187,780.58856,PE O-40:4|PE O-18:0_22:4,[M-H]-,,0.143,TRUE,12.39,780.59131,C45H84NO7P,EtherPE_O,VYTQELWTVMNGQZ-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.6,79.5,93.8,100,50.2,190628_TT1_Hclass_Aging_039_41_12M_GF_F_Kidney_2_Neg,780.58649:1253 781.58984:706 782.5932:343,,,,287.267:12 331.26254:113 332.26459:24 405.26535:10 466.341:24 780.57648:48,3.335263773,3.199104638,4.035249875,5.667752679,5.131049895,4.074291998,3.990128382,5.567325945,2.893447016,4.893903367,3.435481398,4.244818424,3.985957306,2.736026424,4.136963745,2.325731572,4.417808957,3.526352899,3.387672479,2.929760392,2.862389431,2.792147324,3.351297605,2.887506844,3.444934015,3.698212981,4.511030449,2.936545644,3.066177315,3.942124289,2.822462535,3.580282428,3.420568752,3.849563393,2.71997135,3.353111663,4.158768817,2.396574727,2.513398551,4.285299671,2.690919005,3.636415109,3.476700684,3.617325897,3.765218898,3.454407391,4.792911608,2.824739722,0.001171616,4.513576303,5.531718807,3.843062269,3.660754153,6.466298851,2.404136752,13.02240741
